UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Barack Obama,@BarackObama,2008-04-20T18:48:02.000Z,"Barack Obama
@BarackObama
·
Apr 20, 2008","In Reading & Scranton, PA today. Honored to be campaigning with Senator Bob Casey and Caroline Kennedy. Visit http://PA.BarackObama.com.
10",,,,10,[],https://twitter.com/BarackObama/status/793110593
Barack Obama,@BarackObama,2008-04-21T19:01:35.000Z,"Barack Obama
@BarackObama
·
Apr 21, 2008","In McKeesport & Pittsburgh, PA today finishing the ""On Track for Change"" tour and reminding everyone in PA to vote tomorrow!
15
3
7",,15,3,7,[],https://twitter.com/BarackObama/status/793780261
Barack Obama,@BarackObama,2008-04-19T20:21:37.000Z,"Barack Obama
@BarackObama
·
Apr 19, 2008","On the ""On Track for Change"" tour through Pennsylvania.  Heading to Harrisburg for a rally tonight on the State Capitol's South Steps.
154
19
67",,154,19,67,[],https://twitter.com/BarackObama/status/792647598
Barack Obama,@BarackObama,2008-04-18T22:33:08.000Z,"Barack Obama
@BarackObama
·
Apr 18, 2008","At Independence National Historical Park (Philly, PA) kicking off the ""On Track for Change"" tour.  For more info: http://PA.BarackObama.com.
19
45
8",,19,45,8,[],https://twitter.com/BarackObama/status/792173415
Barack Obama,@BarackObama,2008-04-23T18:37:05.000Z,"Barack Obama
@BarackObama
·
Apr 23, 2008","In New Albany, IN at a town hall meeting at Indiana University Southeast.
7
44",,,7,44,[],https://twitter.com/BarackObama/status/795331124
Barack Obama,@BarackObama,2008-05-01T21:43:05.000Z,"Barack Obama
@BarackObama
·
May 1, 2008","Campaigning today in South Bend, IN and will be on Letterman tonight at 11pm ET/PT on CBS.
10
5
32",,10,5,32,[],https://twitter.com/BarackObama/status/801486248
Barack Obama,@BarackObama,2008-04-30T18:15:18.000Z,"Barack Obama
@BarackObama
·
Apr 30, 2008","Having lunch with Michelle & talking with working families in Indianapolis, then heading to Bloomington for a rally at Indiana University.
2
6
50",,2,6,50,[],https://twitter.com/BarackObama/status/800569502
Barack Obama,@BarackObama,2008-04-29T00:07:11.000Z,"Barack Obama
@BarackObama
·
Apr 28, 2008","At a One-Stop Early Vote Rally at The University of North Carolina, Dean E. Smith Center. More info: http://my.barackobama.com/chapelhill.
3
3
6",,3,3,6,[],https://twitter.com/BarackObama/status/799123852
Barack Obama,@BarackObama,2008-04-29T16:01:50.000Z,"Barack Obama
@BarackObama
·
Apr 29, 2008","In Chapel Hill, Winston-Salem & Hickory, NC today.  Also, on the Rachael Ray Show today. For show times visit: http://rachaelrayshow.com.
1
8",,,1,8,[],https://twitter.com/BarackObama/status/799620013
Barack Obama,@BarackObama,2008-05-02T21:06:23.000Z,"Barack Obama
@BarackObama
·
May 2, 2008","Campaigned in Indianapolis & Munster, IN and then Charlotte, NC. Now heading to the NC Jefferson-Jackson Dinner in Raleigh, NC.
3
1
4",,3,1,4,[],https://twitter.com/BarackObama/status/802179289
Barack Obama,@BarackObama,2008-05-06T18:08:46.000Z,"Barack Obama
@BarackObama
·
May 6, 2008","Getting Out The Vote! Polls open until 6:00pm in IN & until 7:30pm in NC. For polling info: IN.BarackObama.com or NC.BarackObama.com.
1
4",,,1,4,[],https://twitter.com/BarackObama/status/804874552
Barack Obama,@BarackObama,2008-05-05T19:54:31.000Z,"Barack Obama
@BarackObama
·
May 5, 2008","Holding get out the vote events in both IN and NC.  To find your polling locations for tomorrow's elections visit http://barackobama.com.
10
7
9",,10,7,9,[],https://twitter.com/BarackObama/status/804122693
Barack Obama,@BarackObama,2008-05-03T19:51:59.000Z,"Barack Obama
@BarackObama
·
May 3, 2008","In Indiana today & will be on Meet the Press for the full hour from Indianapolis tomorrow. Check airtimes: http://msnbc.msn.com/id/3080248/
1
1
6",,1,1,6,[],https://twitter.com/BarackObama/status/802777270
Barack Obama,@BarackObama,2008-05-10T18:58:58.000Z,"Barack Obama
@BarackObama
·
May 10, 2008","Launching ""Vote for Change"" an unprecedented 50-state voter registration & mobilization drive. Visit: http://barackobama.com/voteforchange.
1
2
15",,1,2,15,[],https://twitter.com/BarackObama/status/808164694
Barack Obama,@BarackObama,2008-05-12T17:36:15.000Z,"Barack Obama
@BarackObama
·
May 12, 2008","In Charleston, WV urging America to serve our returning heroes as well as they've served us. http://barackobama.com/issues/veterans/
1
4",,,1,4,[],https://twitter.com/BarackObama/status/809505160
Barack Obama,@BarackObama,2008-05-14T17:21:38.000Z,"Barack Obama
@BarackObama
·
May 14, 2008","In MI, unveiling my manufacturing agenda. It's time to recapture the spirit of innovation that has always fueled America's economic success.
6
50",,,6,50,[],https://twitter.com/BarackObama/status/811272265
Barack Obama,@BarackObama,2008-05-13T18:25:15.000Z,"Barack Obama
@BarackObama
·
May 13, 2008","Encouraging people to vote today in West Virginia. Polls open until 7:30pm. Visit http://WV.BarackObama.com for more info.
1
3
7",,1,3,7,[],https://twitter.com/BarackObama/status/810415868
Barack Obama,@BarackObama,2008-05-21T02:43:46.000Z,"Barack Obama
@BarackObama
·
May 20, 2008","In Des Moines, IA. Our movement will have secured the majority of pledged delegates tonight. Change is coming! http://barackobama.com
3
18
84",,3,18,84,[],https://twitter.com/BarackObama/status/816221515
Barack Obama,@BarackObama,2008-05-19T21:28:49.000Z,"Barack Obama
@BarackObama
·
May 19, 2008","Campaigning in Montana today.  Holding rallies in Billings, Crow Agency and Bozeman.  Learn more at http://MT.Barackobama.com
1
1
14",,1,1,14,[],https://twitter.com/BarackObama/status/815248345
Barack Obama,@BarackObama,2008-05-25T17:19:34.000Z,"Barack Obama
@BarackObama
·
May 25, 2008","In Middletown, CT. Pinch-hitting for Senator Kennedy and delivering the commencement address for Wesleyan University.
1
1
8",,1,1,8,[],https://twitter.com/BarackObama/status/819639242
Barack Obama,@BarackObama,2008-05-23T21:38:16.000Z,"Barack Obama
@BarackObama
·
May 23, 2008","Had a great three days in Florida.  Watch videos from Florida as well as our amazing stops in OR & IA at http://www.youtube.com/barackobama
5
17
94",,5,17,94,[],https://twitter.com/BarackObama/status/818643048
Barack Obama,@BarackObama,2008-05-26T18:23:29.000Z,"Barack Obama
@BarackObama
·
May 26, 2008","In Las Cruces, NM, honoring the generations of American patriots this Memorial Day at a Veterans Town Hall with Gov. Bill Richardson.
2
4",,,2,4,[],https://twitter.com/BarackObama/status/820347789
Barack Obama,@BarackObama,2008-06-01T19:11:49.000Z,"Barack Obama
@BarackObama
·
Jun 1, 2008","In Mitchell, South Dakota.  Heading to a rally at the Mitchell Corn Palace. Visit http://SD.BarackObama.com
31
9
9",,31,9,9,[],https://twitter.com/BarackObama/status/824745316
Barack Obama,@BarackObama,2008-05-28T00:04:51.000Z,"Barack Obama
@BarackObama
·
May 27, 2008","In North Las Vegas. Addressed our housing crisis. In Las Vegas, 1 out of every 44 households is facing foreclosure. It is time for a change.
18
1
14",,18,1,14,[],https://twitter.com/BarackObama/status/821306242
Barack Obama,@BarackObama,2008-05-31T17:47:36.000Z,"Barack Obama
@BarackObama
·
May 31, 2008","In South Dakota. Visited Mt. Rushmore last night, Rapid City this morning.  Watch the video from Rapid City at http://my.barackobama.com/RC
41
105
98",,41,105,98,[],https://twitter.com/BarackObama/status/824125013
Barack Obama,@BarackObama,2008-06-04T02:07:41.000Z,"Barack Obama
@BarackObama
·
Jun 3, 2008","IN St Paul, MN speaking after securing the nomination.  Watch the speech live on TV tonight or streamed http://my.barackobama.com/nominee
24
9
149",,24,9,149,[],https://twitter.com/BarackObama/status/826476902
Barack Obama,@BarackObama,2008-06-03T18:56:08.000Z,"Barack Obama
@BarackObama
·
Jun 3, 2008","Reminding everyone in South Dakota & Montana to vote! For polling locations visit http://SD.BarackObama.com or http://MT.BarackObama.com
29
17
15",,29,17,15,[],https://twitter.com/BarackObama/status/826219775
Barack Obama,@BarackObama,2008-06-07T17:54:27.000Z,"Barack Obama
@BarackObama
·
Jun 7, 2008","Thanking Hillary. Our party & our country are stronger because of the work she has done. Visit http://my.BarackObama.com/thanks
10
25",,,10,25,[],https://twitter.com/BarackObama/status/829249655
Barack Obama,@BarackObama,2008-06-09T20:18:34.000Z,"Barack Obama
@BarackObama
·
Jun 9, 2008","Kicking-off a two week tour focusing on the current economic crisis & the need for new economic policy: http://my.barackobama.com/NCspeech
3",,,,3,[],https://twitter.com/BarackObama/status/830779018
Barack Obama,@BarackObama,2008-06-16T16:57:55.000Z,"Barack Obama
@BarackObama
·
Jun 16, 2008","In Flint, MI discussing my competitiveness agenda built upon education and energy, innovation and infrastructure, fair trade and reform.
2
4",,,2,4,[],https://twitter.com/BarackObama/status/836125535
Barack Obama,@BarackObama,2008-06-12T23:48:51.000Z,"Barack Obama
@BarackObama
·
Jun 12, 2008","Pleased with today's Supreme Court decision to bring terrorists to justice while also protecting our core values. http://www.barackobama.com
10",,,,10,[],https://twitter.com/BarackObama/status/833433216
Barack Obama,@BarackObama,2008-06-15T19:31:57.000Z,"Barack Obama
@BarackObama
·
Jun 15, 2008","Wishing everyone a Happy Father's Day. Spoke today at the Apostolic Church of God in Chicago. Read remarks at http://my.barackobama.com/dad
5
1
51",,5,1,51,[],https://twitter.com/BarackObama/status/835440875
Barack Obama,@BarackObama,2008-06-16T23:48:28.000Z,"Barack Obama
@BarackObama
·
Jun 16, 2008","Honored to be endorsed by Al Gore in Michigan tonight.  Watch live streaming video at 8:30pm EST at http://my.barackobama.com/livestream
16
39
11",,16,39,11,[],https://twitter.com/BarackObama/status/836402240
Barack Obama,@BarackObama,2008-06-19T15:33:19.000Z,"Barack Obama
@BarackObama
·
Jun 19, 2008","Made an important decision today and wanted to share it with you. Visit http://my.barackobama.com/mydecision
6",,,,6,[],https://twitter.com/BarackObama/status/838746473
Barack Obama,@BarackObama,2008-06-19T00:26:51.000Z,"Barack Obama
@BarackObama
·
Jun 18, 2008","Earlier today in Washington DC, announced the formation of my Senior Working Group on National Security. http://my.barackobama.com/security
68
110
42",,68,110,42,[],https://twitter.com/BarackObama/status/838234049
Barack Obama,@BarackObama,2008-06-20T14:26:30.000Z,"Barack Obama
@BarackObama
·
Jun 20, 2008","In Chicago,holding an economic discussion with the Democratic governors.  Watch it live now at http://my.barackobama.com/livestream
1
4",,,1,4,[],https://twitter.com/BarackObama/status/839531389
Barack Obama,@BarackObama,2008-06-26T12:56:42.000Z,"Barack Obama
@BarackObama
·
Jun 26, 2008","At Carnegie Mellon in Pittsburgh, PA.  Holding an ""Economic Competitiveness Summit.""  Watch it live at http://my.barackobama.com/livestream
3",,,,3,[],https://twitter.com/BarackObama/status/844106831
Barack Obama,@BarackObama,2008-06-24T17:09:44.000Z,"Barack Obama
@BarackObama
·
Jun 24, 2008","Holding a discussion on energy policy in Las Vegas, NV.  Watch the event live at http://my.barackobama.com/livestream
3",,,,3,[],https://twitter.com/BarackObama/status/842608416
Barack Obama,@BarackObama,2008-07-01T21:42:02.000Z,"Barack Obama
@BarackObama
·
Jul 1, 2008","Talked about faith-based initiatives in Zanesville, OH. The challenges we face today are simply too big for government to solve alone.
1
7",,,1,7,[],https://twitter.com/BarackObama/status/847953181
Barack Obama,@BarackObama,2008-06-27T21:09:16.000Z,"Barack Obama
@BarackObama
·
Jun 27, 2008","Excited by the over 4000 ""Unite for Change"" events happening tomorrow.  Visit http://my.barackobama.com/united to find an event near you.
1
1
4",,1,1,4,[],https://twitter.com/BarackObama/status/845211990
Barack Obama,@BarackObama,2008-06-30T16:03:37.000Z,"Barack Obama
@BarackObama
·
Jun 30, 2008","In Independence, MO.  Speaking about what patriotism means to me. Watch live at: http://my.barackobama.com/livestream
1
3
3",,1,3,3,[],https://twitter.com/BarackObama/status/846982131
Barack Obama,@BarackObama,2008-06-27T17:18:41.000Z,"Barack Obama
@BarackObama
·
Jun 27, 2008","In Unity, NH. Heading to a rally with Senator Clinton.  Watch this event live now on cable news or at http://my.barackobama.com/livestream
2
27
4",,2,27,4,[],https://twitter.com/BarackObama/status/845050720
Barack Obama,@BarackObama,2008-07-04T18:05:29.000Z,"Barack Obama
@BarackObama
·
Jul 4, 2008","Hosting a 4th of July family picnic in Butte, MT and celebrating Malia's 10th Birthday!  Watch it live: http://my.barackobama.com/livestream
4",,,,4,[],https://twitter.com/BarackObama/status/850211321
Barack Obama,@BarackObama,2008-07-10T17:14:24.000Z,"Barack Obama
@BarackObama
·
Jul 10, 2008","In Fairfax, VA at Robinson Secondary School discussing economic security.  Watch live at http://my.barackobama.com/livestream
6",,,,6,[],https://twitter.com/BarackObama/status/854831289
Barack Obama,@BarackObama,2008-07-08T01:12:55.000Z,"Barack Obama
@BarackObama
·
Jul 7, 2008","Announced we are opening the DNC acceptance speech to the public. Learn how you could be chosen to go: http://my.barackobama.com/open
6
5",,6,,5,[],https://twitter.com/BarackObama/status/852442127
Barack Obama,@BarackObama,2008-07-09T23:56:53.000Z,"Barack Obama
@BarackObama
·
Jul 9, 2008","In New York, NY.  At an event with Senator Clinton and Caroline Kennedy.  Watch it live stream at http://my.barackobama.com/livestream
21
56
13",,21,56,13,[],https://twitter.com/BarackObama/status/854173945
Barack Obama,@BarackObama,2008-07-08T20:32:58.000Z,"Barack Obama
@BarackObama
·
Jul 8, 2008","In Washington, DC. Speaking to the League of United Latin American Citizens (LULAC). Watch it live at: http://my.barackobama.com/livestream
4",,,,4,[],https://twitter.com/BarackObama/status/853130694
Barack Obama,@BarackObama,2008-07-08T13:37:11.000Z,"Barack Obama
@BarackObama
·
Jul 8, 2008","In Atlanta, GA. Discussing economic security for American families.  Watch it live at http://my.barackobama.com/livestream
22
40
15",,22,40,15,[],https://twitter.com/BarackObama/status/852812773
Barack Obama,@BarackObama,2008-07-14T02:05:55.000Z,"Barack Obama
@BarackObama
·
Jul 13, 2008","Spoke in San Diego, CA today at the National Council of La Raza's Annual Conference.  Full video at: http://youtube.com/watch?v=M6LuA_S5sP4
7",,,,7,[],https://twitter.com/BarackObama/status/857634097
Barack Obama,@BarackObama,2008-07-16T15:47:02.000Z,"Barack Obama
@BarackObama
·
Jul 16, 2008","In West Lafayette, IN at Purdue University. Holding a summit on 21st century threats.  Watch it at http://my.barackobama.com/livestream
1
3
10",,1,3,10,[],https://twitter.com/BarackObama/status/860071214
Barack Obama,@BarackObama,2008-07-15T14:50:55.000Z,"Barack Obama
@BarackObama
·
Jul 15, 2008","In Washington, DC. Delivering an address on Iraq & national security. Watch it live: http://my.barackobama.com/livestream
1
6",,1,,6,[],https://twitter.com/BarackObama/status/859046933
Barack Obama,@BarackObama,2008-07-26T19:06:26.000Z,"Barack Obama
@BarackObama
·
Jul 26, 2008","Commemorating the Anniv of the Americans with Disabilities Act. Let us recommit ourselves to building a world free of unnecessary barriers.
13",,,,13,[],https://twitter.com/BarackObama/status/869188023
Barack Obama,@BarackObama,2008-07-22T23:15:24.000Z,"Barack Obama
@BarackObama
·
Jul 22, 2008","Landed at Ben Gurion Airport in Israel. Spoke earlier today in Amman, Jordan.  View the video at http://tinyurl.com/5euks9
2
12",,2,,12,[],https://twitter.com/BarackObama/status/865595128
Barack Obama,@BarackObama,2008-07-24T16:16:52.000Z,"Barack Obama
@BarackObama
·
Jul 24, 2008","In Berlin, Germany. Speaking at approx 1pm ET.  Watch the speech on CNN or streaming live at http://my.barackobama.com/livestream
1
7",,,1,7,[],https://twitter.com/BarackObama/status/867238101
Barack Obama,@BarackObama,2008-07-25T16:01:11.000Z,"Barack Obama
@BarackObama
·
Jul 25, 2008","In Paris, France with President Nicolas Sarkozy.  Watch the press conference live at http://my.barackobama.com/livestream
8",,,,8,[],https://twitter.com/BarackObama/status/868218013
Barack Obama,@BarackObama,2008-07-27T19:53:20.000Z,"Barack Obama
@BarackObama
·
Jul 27, 2008","Back home in Chicago. Spoke at Unity 08 Convention for Journalists of Color at  McCormick Place.
3
13
55",,3,13,55,[],https://twitter.com/BarackObama/status/869941792
Barack Obama,@BarackObama,2008-07-30T15:04:15.000Z,"Barack Obama
@BarackObama
·
Jul 30, 2008","Holding a town hall on economic security in Springfield, MO this morning.  Watch it live at http://my.barackobama.com/livestream
1
3",,,1,3,[],https://twitter.com/BarackObama/status/872649225
